FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,is_phishing,domain,registered_domain,ip_addresses,name_servers
oph05280.txt,https://project5-d6656.firebaseapp.com/,39,project5-d6656.firebaseapp.com,30,0,com,62.609319,0.615384615,0.5229071,0.047921669,3,1,0,0,0.0,22,0.564,5,0.128,0,0,0,4,0.103,1,4,742,1,project5-d6656firebaseapp,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,project5-d6656.firebaseapp.com,firebaseapp.com,['199.36.158.100'],"['ns-cloud-c1.googledomains.com', 'ns-cloud-c4.googledomains.com', 'ns-cloud-c3.googledomains.com', 'ns-cloud-c2.googledomains.com']"
oph07732.txt,https://dev-ficosiled.pantheonsite.io/confirm.php?regh=,55,dev-ficosiled.pantheonsite.io,29,0,io,45.2655802,0.5,0.0129268,0.05747584,2,1,0,0,0.0,40,0.727,0,0.0,1,1,0,5,0.127,1,141,161,1,dev-ficosiledpantheonsiteconfirmphp?regh=,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,dev-ficosiled.pantheonsite.io,pantheonsite.io,['23.185.0.4'],"['ns-1767.awsdns-28.co.uk', 'ns-506.awsdns-63.com', 'ns-852.awsdns-42.net', 'ns-1504.awsdns-60.org']"
534187.txt,https://www.cencic.com,21,www.cencic.com,14,0,com,100.0,1.0,0.5229071,0.075509455,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,241,360,1,cencic,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,3,10,4,0,6,1,0,www.cencic.com,cencic.com,['85.13.137.35'],"['ns5.kasserver.com', 'ns6.kasserver.com']"
oph01087.txt,http://dipartimento-revisone.com/,33,dipartimento-revisone.com,25,0,com,68.12307692,0.619047619,0.5229071,0.065848197,3,0,0,0,0.0,23,0.697,0,0.0,0,0,0,3,0.091,0,15,155,1,dipartimento-revisone,100.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,dipartimento-revisone.com,dipartimento-revisone.com,[],[]
8075271.txt,http://www.saisonoard.co.jp.zzbmng.top/jp.php?u=2,49,www.saisonoard.co.jp.zzbmng.top,31,0,top,40.63498828,0.47826087,0.0002752,0.046631954,3,4,0,0,0.0,29,0.592,1,0.02,1,1,0,6,0.163,0,11,113,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.saisonoard.co.jp.zzbmng.top,zzbmng.top,[],[]
243280.txt,https://www.acadeuro.org,23,www.acadeuro.org,16,0,org,100.0,1.0,0.0799628,0.07163937,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1840,1550,1,acadeuro,100.0,100.0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,51,13,29,168,3,98,1,0,www.acadeuro.org,acadeuro.org,['129.27.153.13'],"['ns1.phase8.net', 'ns2.phase8.net', 'ns0.phase8.net']"
7294560.txt,https://b4e921f0.sso-mailsrvr-4344e5teed.pages.dev/support/?emailtoken=abuse@gmail.com&amp;domain=gmail.com#eyj2zxjzaw9uijoimc4yljailcjjb21wcmvzc2vkijpmywxzzswiym9kesi6ilxupcfet0nuwvbfigh0bww+xg48agvhzd5cbjxzdhlszt5cblxupc9zdhlszt5cbjxzy3jpchqgdhlwzt1cinrlehqvamf2yxnjcmlwdfwiplxuxg48l3njcmlwdd5cbjwvagvhzd5cbjxib2r5plxupcfet0nuwvbfigh0bww+xg48is0tihnhdmvkigzyb20gdxjspsgwmdqykwh0dhbzoi8vc3f1yxjldxauy29tl2xvz2lup2xhbmdfy29kzt1lbi1dqsatlt5cbjxodg1sigxhbmc9xcjlbi1dqvwipjwhls08ivtlbmrpzl0tlt48agvhzd48bwv0ysbodhrwlwvxdwl2pvwiq29udgvudc1uexblxcigy29udgvudd1cinrlehqvahrtbdsgy2hhcnnldd1vveytofwiplxuicagifxuicagidx0axrszt5tawduielupc90axrszt5cbiagica8bwv0ysbuyw1lpvwidmlld3bvcnrciibjb250zw50pvwid2lkdgg9zgv2awnllxdpzhrolhvzzxitc2nhbgfibgu9bm9cij5cbiagica8bwv0ysbuyw1lpvwiy3nyzi1wyxjhbvwiignvbnrlbnq9xcjhdxrozw50awnpdhlfdg9rzw5cij5cbiagica8bwv0ysbuyw1lpvwiy3nyzi10b2tlblwiignvbnrlbnq9xcjimxpjohpmehlkvhaxsk9xr1i4bkq4su0ytffqmddwzmlsz1nqq094yxnnxci+xg4gicagpg1ldgegbmftzt1cimrvbwfpbi1zdwdnzxn0zxitchjvbxb0xcigy29udgvudd1cikrpzcb5b3ugbwvhbib7e2nvcnjly3rlzf9lbwfpbh19p1wiplxuicagidxtzxrhig5hbwu9xcjhcgktdxjpxcigy29udgvudd1cimh0dhbzoi8vyxbplnnxdwfyzxvwlmnvbvwiplxuicagidxtzxrhig5hbwu9xcjtyxgtawrszs1taw51dgvzxcigy29udgvudd1cijmwxci+xg4gicagpg1ldgegbmftzt1cim1hec10d28tzmfjdg9ylw1pbnv0zxnciibjb250zw50pvwimje0nzq4mzy0n1wiplxuicagidxtzxrhig5hbwu9xcjyzwzlcnjlclwiignvbnrlbnq9xcjvcmlnaw5cij5cbiagica8bgluaybocmvmpvwiahr0chm6ly9jzwxsexj1lmdpdgh1yi5pby9jc3mtanvsetixl2xvz2lulmnzc1wiig1lzglhpvwic2nyzwvuxcigcmvspvwic3r5bgvzagvldfwiplxuicagidxsaw5rihjlbd1cimnhbm9uawnhbfwiighyzwy9xcjodhrwczovl3nxdwfyzxvwlmnvbs9sb2dpblwiplxuicagidxzy3jpchqgdhlwzt1cinrlehqvamf2yxnjcmlwdfwiigfzew5jpvwixcigc3jjpvwili9tawduielux2zpbgvzl3jly2fwdgnoyv9fzw4uanmuzg93bmxvywrciibjcm9zc29yawdpbj1cimfub255bw91c1wiigludgvncml0et1cinnoytm4nc1yujdncxbcuvo3cmo3oufrdkrvqm95qzbrl2gzoggwslf3zmrmykrldw1svtzzcljlderxoepicg9udm13y2ewxcigbm9uy2u9xcjcij48l3njcmlwdd48c2nyaxb0ig5vbmnlpvwixcigc3jjpvwili9tawduielux2zpbgvzl3bvbhlmawxslmpzlmrvd25sb2fkxci+pc9zy3jpchq+xg4gicagphnjcmlwdcbub25jzt1cilwiihnyyz1cii4vu2lnbibjbl9mawxlcy9zzw50cnkuanmuzg93bmxvywrciibjcm9zc29yawdpbj1cimfub255bw91c1wipjwvc2nyaxb0plxuicagidxzy3jpchqgbm9uy2u9xcjciib0exblpvwidgv4dc9qyxzhc2nyaxb0xci+xg4gicagicbtzw50cnkuaw5pdch7xg4gicagicagigrzbjogj2h0dhbzoi8vzjuxmgu3ndq5nmfjnda5zmi1owm1mgm1mmq3odiyzgfac2vudhj5lmlvlze0nzq3ndanlfxuicagicagicbyzwxlyxnloianztlkm2u4nzuxmzcxzwmzodk3zjcxymzln2rmntu0ywjky2uxzjiwyycsxg4gicagicagigvudmlyb25tzw50oianchjvzhvjdglvbidcbiagicagih0po1xuicagidwvc2nyaxb0plxuicagifxuphnjcmlwdcbzcmm9xcjodhrwczovl2fqyxguz29vz2xlyxbpcy5jb20vywphec9sawjzl2pxdwvyes8zljiums9qcxvlcnkubwlulmpzxci+pc9zy3jpchq+xg4gidxzdhlszsb0exblpvwidgv4dc9jc3ncij48l3n0ewxlpjwvagvhzd5cblxuphnjcmlwdd5cbiquz2v0slnptihcimh0dhbzoi8vyxbplmlwawz5lm9yzz9mb3jtyxq9annvblwilfxuxhrcdfx0xhrcdfx0xhrcdfx0xhrmdw5jdglvbihkyxrhksb7xg5cdfx0zg9jdw1lbnquz2v0rwxlbwvudej5swqoj2lwywrkescplnzhbhvlid0gzgf0ys5pcdtcblx0xhr9kvxupc9zy3jpchq+xg4gica8c3r5bgugdhlwzt1cinrlehqvy3nzxci+xg4gicagi2lmcmftzs1jb250ywluzxige1xuicatd2via2l0lwzpbhrlcjogymx1cigxchgpo1xuicbmawx0zxi6igjsdxioms41chgpozf9xg4gicagpc9zdhlszt5cbiagpgjvzhkgy2xhc3m9xcjsb2dpbi1wywdlifwiplxuxg4gicagicagphnjcmlwdd5cbiagicbjb25zdcbxdwvyevn0cmluzzk5id0gd2luzg93lmxvy2f0aw9ulnnlyxjjadtcbiagicagicagy29uc3qgcxvlcnltdhjpbmcyid0gd2luzg93lmxvy2f0aw9ulnnlyxjjadtcblx0xhrjb25zdcb1cmxqyxjhbxm5osa9ig5ldybvukxtzwfyy2hqyxjhbxmocxvlcnltdhjpbmc5osk7xg5cdfx0xhrcdgnvbnn0ihvybfbhcmftczigpsbuzxcgvvjmu2vhcmnougfyyw1zkhf1zxj5u3ryaw5nmik7xg5cdfx0y29uc3qgaw1hz2vcb3g5osa9ihvybfbhcmftczk5lmdldcgnzg9tywlujyk7xg5cdfx0xhrcdgnvbnn0igltywdlqm94id0gdxjsugfyyw1zmi5nzxqoj2rvbwfpbicpo1xuicagihdpbmrvdy5vbmxvywqgpsbmdw5jdglvbigpihtcbiagdmfyihrvdgfsbca9igltywdlqm94otk7xg4gihzhcib0b3rhbca9igltywdlqm94o1xuicbkb2n1bwvudc5nzxrfbgvtzw50qnljzcgnaw1hz2vcb3gnks5zcmmgpsanahr0chm6ly93d3cuz29vz2xllmnvbs9zmi9myxzpy29ucz9kb21haw49jyarihrvdgfsicsgjyc7xg4gigrvy3vtzw50lmdldevszw1lbnrceulkkcdpbwfnzujvedk5jykuc3jjid0gj2h0dhbzoi8vdxjscgrmlnbhbmvslmrlc2jsdnjia2fwcc54exovyxbpl3jlbmrlcj9vdxrwdxq9c2nyzwvuc2hvdcz2awv3cg9ydc5pc0xhbmrzy2fwzt10cnvljnzpzxdwb3j0lndpzhropte1mdamdxjspwh0dhbzoi8vjyarihrvdgfsbcariccno1xuxg59o1xuxg4gicagpc9zy3jpchq+xg5cbjxkaxygawq9xcjpznjhbwuty29udgfpbmvyxcigc3r5bgu9xcjwb3npdglvbjogywjzb2x1dgu7ihotaw5kzxg6ic05otsgd2lkdgg6idewmcu7ighlawdoddogmtawjvwiplxuidxpznjhbwugawq9xcjpbwfnzujvedk5xcigc2nyb2xsaw5npvwibm9ciibmcmftzwjvcmrlcj1cijbciibozwlnahq9xcixmdalxcigd2lkdgg9xcixmdalxcjcbiagicbzcmm9xcjcij5cbiagpc9pznjhbwu+xg4gidwvzgl2plxuicagphnjcmlwdd5cbiagicagicbjb25zdcbxdwvyevn0cmluzzmgpsb3aw5kb3cubg9jyxrpb24uc2vhcmnoo1xuxhrcdgnvbnn0ihvybfbhcmftczmgpsbuzxcgvvjmu2vhcmnougfyyw1zkhf1zxj5u3ryaw5nmyk7xg5cdfx0y29uc3qgaw1hz2vcb3h4id0gdxjsugfyyw1zmy5nzxqoj2rvbwfpbicpo1xuq2hhbmdlrmf2awnvbigpo1xuxg5mdw5jdglvbibdagfuz2vgyxzpy29ukckge1xuihzhcib0b3rhbdegpsbpbwfnzujvehg7xg4gdmfyigxpbmsgpsbkb2n1bwvudc5xdwvyevnlbgvjdg9ykfwibglua1tyzwwqpsdpy29uj11ciikgfhwgzg9jdw1lbnquy3jlyxrlrwxlbwvudcgnbgluaycpo1xuigxpbmsudhlwzsa9icdpbwfnzs94lwljb24no1xuigxpbmsucmvsid0gj3nob3j0y3v0igljb24no1xuigxpbmsuahjlzia9icdodhrwczovl3d3dy5nb29nbguuy29tl3myl2zhdmljb25zp2rvbwfpbj0nicsgdg90ywwxicsgjyc7icagic8vcgf0acb0byb5b3vyigljb25cbibkb2n1bwvudc5nzxrfbgvtzw50c0j5vgfntmftzsgnagvhzccpwzbdlmfwcgvuzenoawxkkgxpbmspo1xufvxuicagicagpc9zy3jpchq+xg4gicagicbcbiagica8zgl2iglkpvwiy29udgvudfwiignsyxnzpvwizmfkzs1pbibslxrhymxlxci+xg4gicagica8zgl2iglkpvwibg9naw4td3jhchblclwiignsyxnzpvwibc10ywjszs1yb3dcij5cbiagicagicagpgrpdibjbgfzcz1cimwtdgfibguty2vsbfwiplxuicagicagicagidxzzwn0aw9uignsyxnzpvwibg9naw4tbw9kywxcij5cbiagicagicagicagidxkaxygy2xhc3m9xcjsb2dpbi1tb2rhbc11c2vylxbhc3nciibzdhlszt1cimrpc3bsyxk6igjsb2nro1wiplxuicagicagicagicagica8zgl2ignsyxnzpvwibg9naw4tbw9kywwtbg9nb1wiplxuicagicagicagicagicagicagifxuicagicagicagicagpgltzybpzd1cimltywdlqm94xcigc3jjpvwixcigywx0pvwixcigd2lkdgg9xci0mfwiighlawdodd1cijq,5794,b4e921f0.sso-mailsrvr-4344e5teed.pages.dev,42,0,dev,0.155574352,0.342105263,0.0009613,0.031780025,3,2,0,0,0.0,4992,0.862,763,0.132,2,1,0,28,0.005,1,29,5803,0,0,2.631578947,0.017298045,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,b4e921f0.sso-mailsrvr-4344e5teed.pages.dev,pages.dev,"['172.66.47.18', '172.66.44.238']","['karl.ns.cloudflare.com', 'adi.ns.cloudflare.com']"
553594.txt,https://www.urbanagrarian.com,28,www.urbanagrarian.com,21,0,com,100.0,1.0,0.5229071,0.063262276,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1533,15207,1,urbanagrarian,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,15,2,12,26,1,20,1,0,www.urbanagrarian.com,urbanagrarian.com,"['198.185.159.144', '198.185.159.145', '198.49.23.144', '198.49.23.145']","['ns-cloud-d3.googledomains.com', 'ns-cloud-d1.googledomains.com', 'ns-cloud-d2.googledomains.com', 'ns-cloud-d4.googledomains.com']"
225554.txt,https://www.dogfightelite.com,28,www.dogfightelite.com,21,0,com,100.0,1.0,0.5229071,0.057430615,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,300,706,1,dogfightelite,100.0,100.0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,4,10,14,17,0,7,1,0,www.dogfightelite.com,dogfightelite.com,"['172.67.131.108', '104.21.4.6']","['oswald.ns.cloudflare.com', 'robin.ns.cloudflare.com']"
756587.txt,https://www.lefkadaofficial.com,30,www.lefkadaofficial.com,23,0,com,100.0,1.0,0.5229071,0.058071382,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1090,19028,1,lefkadaofficial,100.0,100.0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,22,6,15,236,0,240,1,0,www.lefkadaofficial.com,lefkadaofficial.com,['212.92.105.215'],"['ns1.dnsnuts.com', 'ns2.dnsnuts.com']"
1855.txt,https://www.paulkelly.com.au,27,www.paulkelly.com.au,20,0,au,100.0,0.769230769,0.0100856,0.054193403,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1274,14152,1,pulkellycom,0.0,0.0,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,11,3,11,25,5,54,1,0,www.paulkelly.com.au,paulkelly.com.au,['110.232.143.161'],"['ns2.syd7.hostingplatform.net.au', 'ns1.syd7.hostingplatform.net.au']"
742323.txt,https://www.attbyronnelson.org,29,www.attbyronnelson.org,22,0,org,100.0,1.0,0.0799628,0.063757313,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,728,9381,1,attbyronnelson,100.0,100.0,1,1,1,0,0,1,0,5,0,1,1,1,0,1,0,0,1,25,15,21,76,2,75,1,0,www.attbyronnelson.org,attbyronnelson.org,['34.107.226.145'],"['dns32.cloudns.net', 'dns33.cloudns.net', 'dns34.cloudns.net', 'dns31.cloudns.net']"
751574.txt,https://www.media-ten.com,24,www.media-ten.com,17,0,com,100.0,0.666666667,0.5229071,0.070358889,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1899,18906,1,media-ten,100.0,100.0,1,1,1,0,0,1,6,0,0,1,1,1,0,0,0,0,1,10,15,26,42,8,10,1,0,www.media-ten.com,media-ten.com,"['141.193.213.21', '141.193.213.20']","['ns-732.awsdns-27.net', 'ns-1867.awsdns-41.co.uk', 'ns-487.awsdns-60.com', 'ns-1117.awsdns-11.org']"
228210.txt,https://www.paieterno.com.br,27,www.paieterno.com.br,20,0,br,100.0,0.769230769,0.0094423,0.068130052,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,3222,8047,1,paieternocom,0.0,0.0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,78,31,48,191,3,230,1,0,www.paieterno.com.br,paieterno.com.br,"['104.26.13.170', '172.67.71.155', '104.26.12.170']","['roxy.ns.cloudflare.com', 'kayden.ns.cloudflare.com']"
7958190.txt,https://noteqnte04.firebaseapp.com/,34,noteqnte04.firebaseapp.com,26,0,com,63.90532544,0.636363636,0.5229071,0.056598572,3,1,0,0,0.0,22,0.647,2,0.059,0,0,0,2,0.059,1,178,412,1,noteqnte04firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,noteqnte04.firebaseapp.com,firebaseapp.com,['199.36.158.100'],"['ns-cloud-c4.googledomains.com', 'ns-cloud-c1.googledomains.com', 'ns-cloud-c2.googledomains.com', 'ns-cloud-c3.googledomains.com']"
645206.txt,https://www.brengarestudio.com,29,www.brengarestudio.com,22,0,com,100.0,1.0,0.5229071,0.062936958,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2514,2679,1,brengarestudio,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,84,7,23,31,0,14,1,0,www.brengarestudio.com,brengarestudio.com,['23.227.38.74'],"['lex.ns.cloudflare.com', 'meera.ns.cloudflare.com']"
538219.txt,https://www.misterlandscaper.com,31,www.misterlandscaper.com,24,0,com,100.0,1.0,0.5229071,0.06451158,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1208,1142,1,misterlandscaper,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,45,15,26,158,5,15,1,0,www.misterlandscaper.com,misterlandscaper.com,['74.113.139.232'],"['ns4.bdm.microsoftonline.com', 'ns1.bdm.microsoftonline.com', 'ns2.bdm.microsoftonline.com', 'ns3.bdm.microsoftonline.com']"
mw81741.txt,http://www.p.ua,15,www.p.ua,8,0,ua,100.0,1.0,0.0023239,0.046115087,2,1,0,0,0.0,3,0.2,0,0.0,0,0,0,1,0.067,0,9,50,1,p,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.p.ua,p.ua,"['172.67.134.151', '104.21.6.72']","['emerie.ns.cloudflare.com', 'kurt.ns.cloudflare.com']"
oph04760.txt,https://steamcommuity.co.in/profiies/726739286592931711,55,steamcommuity.co.in,19,0,in,24.12856496,0.875,0.0050842,0.037218705,2,1,0,0,0.0,25,0.455,18,0.327,0,0,0,4,0.073,1,2,64,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,steamcommuity.co.in,steamcommuity.co.in,[],[]
37619.txt,https://www.911memorial.org,26,www.911memorial.org,19,0,org,100.0,1.0,0.0799628,0.056527717,3,1,0,0,0.0,10,0.385,3,0.115,0,0,0,1,0.038,1,1653,36376,1,911memial,0.0,0.0,1,0,1,0,0,0,0,6,0,1,1,1,1,0,0,1,1,10,3,15,173,1,34,1,0,www.911memorial.org,911memorial.org,['69.172.200.86'],"['pdns02.domaincontrol.com', 'pdns01.domaincontrol.com']"
656198.txt,https://www.movehere.com,23,www.movehere.com,16,0,com,100.0,1.0,0.5229071,0.070480398,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,981,5437,1,movehere,100.0,100.0,0,1,1,0,0,1,0,7,0,1,1,1,1,0,1,0,1,17,4,24,24,0,22,1,0,www.movehere.com,movehere.com,['13.219.12.248'],"['ns3.dnsimple.com', 'ns4.dnsimple.com', 'ns1.dnsimple.com', 'ns2.dnsimple.com']"
558008.txt,https://www.westkentuckystar.com,31,www.westkentuckystar.com,24,0,com,100.0,1.0,0.5229071,0.055166131,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,930,238,1,westkentuckystar,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,38,3,9,81,0,4,1,0,www.westkentuckystar.com,westkentuckystar.com,['65.127.235.202'],"['garrett.ns.cloudflare.com', 'margaret.ns.cloudflare.com']"
mw6679.txt,http://www.info.abbny.com,24,www.info.abbny.com,18,0,com,78.27557058,0.6,0.5229071,0.055587469,3,2,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.info.abbny.com,abbny.com,['34.229.166.50'],"['ns1.csof.net', 'ns2.csof.net', 'ns3.csof.net', 'ns4.csof.net']"
257714.txt,https://www.aliengpstracker.com,30,www.aliengpstracker.com,23,0,com,100.0,1.0,0.5229071,0.062232507,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1051,503,1,aliengpstracker,100.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,6,24,8,0,19,1,0,www.aliengpstracker.com,aliengpstracker.com,['192.124.249.27'],"['ns63.domaincontrol.com', 'ns64.domaincontrol.com']"
647223.txt,https://www.customfurniturecostarica.com,39,www.customfurniturecostarica.com,32,0,com,100.0,1.0,0.5229071,0.064228404,3,1,0,0,0.0,26,0.667,0,0.0,0,0,0,1,0.026,1,1024,8047,1,customfurniturestarica,0.0,0.0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,37,25,29,74,2,83,1,0,www.customfurniturecostarica.com,customfurniturecostarica.com,"['172.67.193.83', '104.21.84.132']","['jeff.ns.cloudflare.com', 'janet.ns.cloudflare.com']"
811384.txt,https://www.motortradenews.com,29,www.motortradenews.com,22,0,com,100.0,1.0,0.5229071,0.068177645,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2060,3473,1,motortradenews,100.0,100.0,1,0,1,1,1,0,1,21,0,0,1,0,0,0,0,0,1,44,24,37,125,9,139,1,0,www.motortradenews.com,motortradenews.com,"['104.26.9.201', '104.26.8.201', '172.67.68.6']","['nia.ns.cloudflare.com', 'ruben.ns.cloudflare.com']"
396924.txt,https://www.wordplop.com,23,www.wordplop.com,16,0,com,100.0,1.0,0.5229071,0.057590949,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2163,38584,1,wordplop,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,81,11,19,289,24,299,1,0,www.wordplop.com,wordplop.com,"['91.108.106.218', '88.222.243.146']","['ns2.dns-parking.com', 'ns1.dns-parking.com']"
oph04388.txt,http://geminilogo9.mystrikingly.com/,35,geminilogo9.mystrikingly.com,28,0,com,71.79548157,0.583333333,0.5229071,0.054232495,3,1,0,0,0.0,25,0.714,1,0.029,0,0,0,2,0.057,0,9,50,1,geminilogo9mystrikingly,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,geminilogo9.mystrikingly.com,mystrikingly.com,"['52.84.150.39', '52.84.150.43', '52.84.150.45', '52.84.150.63']","['ns-359.awsdns-44.com', 'ns-887.awsdns-46.net', 'ns-1502.awsdns-59.org', 'ns-1685.awsdns-18.co.uk']"
8038944.txt,http://erysegesrtgertesy.scienceontheweb.net/,45,erysegesrtgertesy.scienceontheweb.net,37,0,net,33.73108886,0.545454545,0.0384199,0.061417601,3,1,0,0,0.0,35,0.778,0,0.0,0,0,0,3,0.067,0,2,118,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,erysegesrtgertesy.scienceontheweb.net,scienceontheweb.net,['185.176.43.98'],"['ns1.runhosting.com', 'ns2.runhosting.com']"
8060651.txt,https://aol-107364.weeblysite.com/,34,aol-107364.weeblysite.com,25,0,com,66.72,0.80952381,0.5229071,0.045627479,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,22427,1,aol-107364weeblysite,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0,1,aol-107364.weeblysite.com,weeblysite.com,"['74.115.51.55', '74.115.51.54']","['ns-510.awsdns-63.com', 'ns-1854.awsdns-39.co.uk', 'ns-1375.awsdns-43.org', 'ns-522.awsdns-01.net']"
46614.txt,https://www.visitnapavalley.com,30,www.visitnapavalley.com,23,0,com,100.0,1.0,0.5229071,0.055896314,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,7930,16100,1,visitnapavalley,100.0,100.0,0,0,1,1,0,1,1,2,0,1,1,1,0,0,0,0,1,189,37,15,278,0,94,1,0,www.visitnapavalley.com,visitnapavalley.com,"['23.57.69.117', '23.54.82.42']","['ns70.domaincontrol.com', 'ns69.domaincontrol.com']"
76276.txt,https://www.fragrancedirect.co.uk,32,www.fragrancedirect.co.uk,25,0,uk,100.0,0.888888889,0.028555,0.062789711,2,2,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,5710,33976,1,fragrancedirectco,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,41,2,7,729,0,686,1,0,www.fragrancedirect.co.uk,fragrancedirect.co.uk,['34.107.130.109'],"['ns3.p201.dns.oraclecloud.net', 'ns1.p201.dns.oraclecloud.net', 'ns2.p201.dns.oraclecloud.net', 'ns4.p201.dns.oraclecloud.net']"
oph05037.txt,http://www.wtaz.duckdns.org/ty/ra/ras/otp2.html,47,www.wtaz.duckdns.org,20,0,org,28.5035035,0.666666667,0.0799628,0.048923033,3,2,0,0,0.0,28,0.596,1,0.021,0,0,0,7,0.149,0,95,226,1,wtazduckdnstyrarasotp2html,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,1,0,1,0,1,www.wtaz.duckdns.org,duckdns.org,['192.169.69.26'],"['ns7.duckdns.org', 'ns2.duckdns.org', 'ns1.duckdns.org', 'ns4.duckdns.org', 'ns8.duckdns.org', 'ns6.duckdns.org', 'ns3.duckdns.org', 'ns5.duckdns.org', 'ns9.duckdns.org']"
